"retornos","Date","wday","wdayname","month_day","week","wk_total"
0.00775524403300376,2021-06-14,2,"seg",14,"24",77
-0.00588722117700446,2021-06-15,3,"ter",15,"24",77
-0.00379307964428011,2021-06-16,4,"qua",16,"24",77
0.0136762333189013,2021-06-17,5,"qui",17,"24",77
-0.00563434662248385,2021-06-18,6,"sex",18,"24",77
0.012334780427643,2021-06-21,2,"seg",21,"25",78
0.0109660166209875,2021-06-22,3,"ter",22,"25",78
-0.000903999815298873,2021-06-23,4,"qua",23,"25",78
0.00535308575746951,2021-06-24,5,"qui",24,"25",78
-0.0062620007779669,2021-06-25,6,"sex",25,"25",78
0.0139612563337628,2021-06-28,2,"seg",28,"26",79
0.00997318022486904,2021-06-29,3,"ter",29,"26",79
-0.00184229923011714,2021-06-30,4,"qua",30,"26",79
0.00258402368218591,2021-07-01,5,"qui",1,"26",79
0.0222753603326502,2021-07-02,6,"sex",2,"26",79
3.60525849678606e-05,2021-07-06,3,"ter",6,"27",80
0.00817542666317905,2021-07-07,4,"qua",7,"27",80
-0.00896645612390679,2021-07-08,5,"qui",8,"27",80
0.00187437450664385,2021-07-09,6,"sex",9,"27",80
-0.00223067926724707,2021-07-12,2,"seg",12,"28",81
0.0131977639824594,2021-07-13,3,"ter",13,"28",81
0.00544522364617617,2021-07-14,4,"qua",14,"28",81
-0.00523879136176464,2021-07-15,5,"qui",15,"28",81
-0.000996331356069802,2021-07-16,6,"sex",16,"28",81
-0.0133214247551201,2021-07-19,2,"seg",19,"29",82
0.0083390380008288,2021-07-20,3,"ter",20,"29",82
0.00744660943675268,2021-07-21,4,"qua",21,"29",82
0.0168444246661925,2021-07-22,5,"qui",22,"29",82
0.0123366108022325,2021-07-23,6,"sex",23,"29",82
-0.00214045283313469,2021-07-26,2,"seg",26,"30",83
-0.00868354645979086,2021-07-27,3,"ter",27,"30",83
-0.00111680041163109,2021-07-28,4,"qua",28,"30",83
0.000978264967583353,2021-07-29,5,"qui",29,"30",83
-0.0055497242582897,2021-07-30,6,"sex",30,"30",83
-0.000315878694101768,2021-08-02,2,"seg",2,"31",84
0.00807523328233062,2021-08-03,3,"ter",3,"31",84
-0.002124495021672,2021-08-04,4,"qua",4,"31",84
0.0105056678473467,2021-08-05,5,"qui",5,"31",84
-0.000207232668829715,2021-08-06,6,"sex",6,"31",84
-0.00390383484811196,2021-08-09,2,"seg",9,"32",85
-0.00655493734683943,2021-08-10,3,"ter",10,"32",85
0.00178051248582256,2021-08-11,4,"qua",11,"32",85
0.00996684398117398,2021-08-12,5,"qui",12,"32",85
0.0104896588143242,2021-08-13,6,"sex",13,"32",85
0.00597575538379869,2021-08-16,2,"seg",16,"33",86
-0.00515960274624028,2021-08-17,3,"ter",17,"33",86
-0.00801820698866085,2021-08-18,4,"qua",18,"33",86
0.0207752133301438,2021-08-19,5,"qui",19,"33",86
0.025575348860494,2021-08-20,6,"sex",20,"33",86
0.000952848647301607,2021-08-23,2,"seg",23,"34",87
-0.00666338106016828,2021-08-24,3,"ter",24,"34",87
-0.00201567976365868,2021-08-25,4,"qua",25,"34",87
-0.00966860005732939,2021-08-26,5,"qui",26,"34",87
0.00210640612666979,2021-08-27,6,"sex",27,"34",87
0.012912034522514,2021-08-30,2,"seg",30,"35",88
-0.00563256702305825,2021-08-31,3,"ter",31,"35",88
-0.000165688350243554,2021-09-01,4,"qua",1,"35",88
-0.00225290073646667,2021-09-02,5,"qui",2,"35",88
-3.31363114687289e-05,2021-09-03,6,"sex",3,"35",88
-0.00318795893000134,2021-09-07,3,"ter",7,"36",89
9.9933375639738e-05,2021-09-08,4,"qua",8,"36",89
-0.00985973514785521,2021-09-09,5,"qui",9,"36",89
-0.0051808544995795,2021-09-10,6,"sex",10,"36",89
0.00432856189833641,2021-09-13,2,"seg",13,"37",90
0.00942799115889392,2021-09-14,3,"ter",14,"37",90
0.0167784043797137,2021-09-15,4,"qua",15,"37",90
0.0013122301384898,2021-09-16,5,"qui",16,"37",90
-0.0175283598141395,2021-09-17,6,"sex",17,"37",90
-0.0185747393633032,2021-09-20,2,"seg",20,"38",91
0.00169894672234916,2021-09-21,3,"ter",21,"38",91
0.012822249504298,2021-09-22,4,"qua",22,"38",91
0.00328223940876526,2021-09-23,5,"qui",23,"38",91
-0.000701001473501162,2021-09-24,6,"sex",24,"38",91
-0.0173041352803581,2021-09-27,2,"seg",27,"39",92
-0.0362036357526352,2021-09-28,3,"ter",28,"39",92
0.00169304112099122,2021-09-29,4,"qua",29,"39",92
-0.00732389788732402,2021-09-30,5,"qui",30,"39",92
0.0254681919300281,2021-10-01,6,"sex",1,"39",92
-0.0207195464395805,2021-10-04,2,"seg",4,"40",93
0.0199569965714916,2021-10-05,3,"ter",5,"40",93
0.0150643262548715,2021-10-06,4,"qua",6,"40",93
0.00593640984287869,2021-10-07,5,"qui",7,"40",93
0,2021-10-08,6,"sex",8,"40",93
-0.00210274711678327,2021-10-11,2,"seg",11,"41",94
-0.00458826751020991,2021-10-12,3,"ter",12,"41",94
0.0117112569702396,2021-10-13,4,"qua",13,"41",94
0.0217340016991259,2021-10-14,5,"qui",14,"41",94
0.00482243104872015,2021-10-15,6,"sex",15,"41",94
0.0101246444598198,2021-10-18,2,"seg",18,"42",95
0.00305900606094878,2021-10-19,3,"ter",19,"42",95
-0.00266037365193483,2021-10-20,4,"qua",20,"42",95
0.0108975178309423,2021-10-21,5,"qui",21,"42",95
-0.00514868692403503,2021-10-22,6,"sex",22,"42",95
-0.00333160495107265,2021-10-25,2,"seg",25,"43",96
0.00642579420332656,2021-10-26,3,"ter",26,"43",96
0.0421141808768266,2021-10-27,4,"qua",27,"43",96
0.00365130721457141,2021-10-28,5,"qui",28,"43",96
0.0224140245583964,2021-10-29,6,"sex",29,"43",96
-0.00678487435596276,2021-11-01,2,"seg",1,"44",97
0.0114157636004457,2021-11-02,3,"ter",2,"44",97
0.0026115780234206,2021-11-03,4,"qua",3,"44",97
0.00730539520958073,2021-11-04,5,"qui",4,"44",97
-0.00112948519124068,2021-11-05,6,"sex",5,"44",97
0.00276733918209437,2021-11-08,2,"seg",8,"45",98
-0.00308607979720688,2021-11-09,3,"ter",9,"45",98
-0.0153297330437364,2021-11-10,4,"qua",10,"45",98
0.0049274639030521,2021-11-11,5,"qui",11,"45",98
0.0129049968123665,2021-11-12,6,"sex",12,"45",98
-0.00193036944069158,2021-11-15,2,"seg",15,"46",99
0.0102359714593634,2021-11-16,3,"ter",16,"46",99
-0.00114875847106832,2021-11-17,4,"qua",17,"46",99
0.00633992106540338,2021-11-18,5,"qui",18,"46",99
0.00539161385210463,2021-11-19,6,"sex",19,"46",99
-0.0095596110384254,2021-11-22,2,"seg",22,"47",100
-0.00632667534428033,2021-11-23,3,"ter",23,"47",100
0.000681150807770869,2021-11-24,4,"qua",24,"47",100
-0.0243556299090807,2021-11-26,6,"sex",26,"47",100
0.021081085135791,2021-11-29,2,"seg",29,"48",101
-0.0179425746674008,2021-11-30,3,"ter",30,"48",101
-0.00154272363402053,2021-12-01,4,"qua",1,"48",101
-0.00178743644945689,2021-12-02,5,"qui",2,"48",101
-0.0196666976134843,2021-12-03,6,"sex",3,"48",101
0.00984487137101397,2021-12-06,2,"seg",6,"49",102
0.0267635762790792,2021-12-07,3,"ter",7,"49",102
0.000149253547294226,2021-12-08,4,"qua",8,"49",102
-0.00558257454224986,2021-12-09,5,"qui",9,"49",102
0.0283398463823503,2021-12-10,6,"sex",10,"49",102
-0.00916685618467417,2021-12-13,2,"seg",13,"50",103
-0.0325869127740762,2021-12-14,3,"ter",14,"50",103
0.0192178780437093,2021-12-15,4,"qua",15,"50",103
-0.0291349175999088,2021-12-16,5,"qui",16,"50",103
-0.00338567565501402,2021-12-17,6,"sex",17,"50",103
-0.0120135396669625,2021-12-20,2,"seg",20,"51",104
0.0230690034938701,2021-12-21,3,"ter",21,"51",104
0.0180573889745592,2021-12-22,4,"qua",22,"51",104
0.00447175854243365,2021-12-23,5,"qui",23,"51",104
0.0231856642075614,2021-12-27,2,"seg",27,"52",105
-0.00350419611023411,2021-12-28,3,"ter",28,"52",105
0.00205131721611718,2021-12-29,4,"qua",29,"52",105
-0.00769119727359457,2021-12-30,5,"qui",30,"52",105
-0.00884121165304586,2021-12-31,6,"sex",31,"52",105
-0.00466819388476036,2022-01-03,2,"seg",3,"01",106
-0.0171470948469006,2022-01-04,3,"ter",4,"01",106
-0.0383879049759004,2022-01-05,4,"qua",5,"01",106
-0.00790189000723984,2022-01-06,5,"qui",6,"01",106
0.000509761684246213,2022-01-07,6,"sex",7,"01",106
0.000732327071102601,2022-01-10,2,"seg",10,"02",107
0.00225927395186298,2022-01-11,3,"ter",11,"02",107
0.0104450374154061,2022-01-12,4,"qua",12,"02",107
-0.042322560924838,2022-01-13,5,"qui",13,"02",107
0.0177166148707331,2022-01-14,6,"sex",14,"02",107
-0.0243391931267882,2022-01-18,3,"ter",18,"03",108
0.00224679667431293,2022-01-19,4,"qua",19,"03",108
-0.00570329698395433,2022-01-20,5,"qui",20,"03",108
-0.018468192603418,2022-01-21,6,"sex",21,"03",108
0.00114851873508948,2022-01-24,2,"seg",24,"04",109
-0.0265884034583191,2022-01-25,3,"ter",25,"04",109
0.0284931931260424,2022-01-26,4,"qua",26,"04",109
0.0105490381009785,2022-01-27,5,"qui",27,"04",109
0.0280816906094143,2022-01-28,6,"sex",28,"04",109
0.00882372319393609,2022-01-31,2,"seg",31,"05",110
-0.00713872571057295,2022-02-01,3,"ter",1,"05",110
0.015222117009259,2022-02-02,4,"qua",2,"05",110
-0.0389523108229783,2022-02-03,5,"qui",3,"05",110
0.0155684713692945,2022-02-04,6,"sex",4,"05",110
-0.0163103548649385,2022-02-07,2,"seg",7,"06",111
0.0119953010668097,2022-02-08,3,"ter",8,"06",111
0.0218347551998606,2022-02-09,4,"qua",9,"06",111
-0.0283730800917635,2022-02-10,5,"qui",10,"06",111
-0.0242740785720934,2022-02-11,6,"sex",11,"06",111
-0.000135605337512001,2022-02-14,2,"seg",14,"07",112
0.0185423762711865,2022-02-15,3,"ter",15,"07",112
-0.00322827901877643,2022-02-16,4,"qua",16,"07",112
-0.029282100166945,2022-02-17,5,"qui",17,"07",112
-0.00963099058940964,2022-02-18,6,"sex",18,"07",112
-0.000729316170962391,2022-02-22,3,"ter",22,"08",113
-0.0258932711459292,2022-02-23,4,"qua",23,"08",113
0.0510936153067747,2022-02-24,5,"qui",24,"08",113
0.00923317844099514,2022-02-25,6,"sex",25,"08",113
0.00497800615504351,2022-02-28,2,"seg",28,"09",114
-0.0128518253098616,2022-03-01,3,"ter",1,"09",114
0.0177656883770527,2022-03-02,4,"qua",2,"09",114
-0.0142242878561959,2022-03-03,5,"qui",3,"09",114
-0.0204786014253114,2022-03-04,6,"sex",4,"09",114
-0.0377767941994477,2022-03-07,2,"seg",7,"10",115
-0.0109712737302891,2022-03-08,3,"ter",8,"10",115
0.0458582335503013,2022-03-09,4,"qua",9,"10",115
-0.0100866689774697,2022-03-10,5,"qui",10,"10",115
-0.0193283696113782,2022-03-11,6,"sex",11,"10",115
-0.0129610629816566,2022-03-14,2,"seg",14,"11",116
0.0387425550662526,2022-03-15,3,"ter",15,"11",116
0.0252133768110057,2022-03-16,4,"qua",16,"11",116
0.0028193415459421,2022-03-17,5,"qui",17,"11",116
0.0176478286781119,2022-03-18,6,"sex",18,"11",116
-0.00422723772456368,2022-03-21,2,"seg",21,"12",117
0.0163791748043967,2022-03-22,3,"ter",22,"12",117
-0.0150299547130828,2022-03-23,4,"qua",23,"12",117
0.0153928884234162,2022-03-24,5,"qui",24,"12",117
-0.00138116735190064,2022-03-25,6,"sex",25,"12",117
0.023116501454872,2022-03-28,2,"seg",28,"13",118
0.0151592913359784,2022-03-29,3,"ter",29,"13",118
-0.00491429878679439,2022-03-30,4,"qua",30,"13",118
-0.0176830028205093,2022-03-31,5,"qui",31,"13",118
0.00360032112873609,2022-04-01,6,"sex",1,"13",118
0.0179367454166581,2022-04-04,2,"seg",4,"14",119
-0.0129853509445811,2022-04-05,3,"ter",5,"14",119
-0.0366057797766697,2022-04-06,4,"qua",6,"14",119
0.00624372287145247,2022-04-07,5,"qui",7,"14",119
-0.0145999736967842,2022-04-08,6,"sex",8,"14",119
-0.0394315619778713,2022-04-11,2,"seg",11,"15",120
-0.0112178780334475,2022-04-12,3,"ter",12,"15",120
0.0197121074928179,2022-04-13,4,"qua",13,"15",120
-0.0270843756881367,2022-04-14,5,"qui",14,"15",120
0.00246579005844705,2022-04-18,2,"seg",18,"16",121
0.0170397803630313,2022-04-19,3,"ter",19,"16",121
0.00371537695262725,2022-04-20,4,"qua",20,"16",121
-0.0193811541092237,2022-04-21,5,"qui",21,"16",121
-0.0241444359114309,2022-04-22,6,"sex",22,"16",121
0.024413392783321,2022-04-25,2,"seg",25,"17",122
-0.0374038186185387,2022-04-26,3,"ter",26,"17",122
0.048108948086341,2022-04-27,4,"qua",27,"17",122
0.0226325964881271,2022-04-28,5,"qui",28,"17",122
-0.0418120215134478,2022-04-29,6,"sex",29,"17",122
0.0250432843595998,2022-05-02,2,"seg",2,"18",123
-0.00945618866855502,2022-05-03,3,"ter",3,"18",123
0.0291007595610078,2022-05-04,4,"qua",4,"18",123
-0.0435547435026478,2022-05-05,5,"qui",5,"18",123
-0.00944652945131008,2022-05-06,6,"sex",6,"18",123
-0.0369454504189569,2022-05-09,2,"seg",9,"19",124
0.0185955599128516,2022-05-10,3,"ter",10,"19",124
-0.0332096920222635,2022-05-11,4,"qua",11,"19",124
-0.0199577134503648,2022-05-12,5,"qui",12,"19",124
0.0225963926548725,2022-05-13,6,"sex",13,"19",124
0.00145528878399359,2022-05-16,2,"seg",16,"20",125
0.0203441950286807,2022-05-17,3,"ter",17,"20",125
-0.0477475626481038,2022-05-18,4,"qua",18,"20",125
-0.00369963394442996,2022-05-19,5,"qui",19,"20",125
-0.00229122620799249,2022-05-20,6,"sex",20,"20",125
0.0320319768136836,2022-05-23,2,"seg",23,"21",126
-0.00395165556765742,2022-05-24,3,"ter",24,"21",126
0.0111701488939633,2022-05-25,4,"qua",25,"21",126
0.0128752290935072,2022-05-26,5,"qui",26,"21",126
0.0276043481219483,2022-05-27,6,"sex",27,"21",126
-0.00501388907238631,2022-05-31,3,"ter",31,"22",127
0.00202309195613859,2022-06-01,4,"qua",1,"22",127
0.00792883744558082,2022-06-02,5,"qui",2,"22",127
-0.0166071753801926,2022-06-03,6,"sex",3,"22",127
-0.00470331476089358,2022-06-06,2,"seg",6,"23",128
0.0139534883720931,2022-06-07,3,"ter",7,"23",128
-0.00766971009174311,2022-06-08,4,"qua",8,"23",128
-0.0207832362592622,2022-06-09,5,"qui",9,"23",128
-0.0445636300424009,2022-06-10,6,"sex",10,"23",128
-0.0424127822757266,2022-06-13,2,"seg",13,"24",129
0.00920502784621946,2022-06-14,3,"ter",14,"24",129
0.0297353259901156,2022-06-15,4,"qua",15,"24",129
-0.0269701069862192,2022-06-16,5,"qui",16,"24",129
0.0109400864965503,2022-06-17,6,"sex",17,"24",129
0.0245912018879355,2022-06-21,3,"ter",21,"25",130
-0.00240403557964775,2022-06-22,4,"qua",22,"25",130
0.0226365104366035,2022-06-23,5,"qui",23,"25",130
0.034149839728995,2022-06-24,6,"sex",24,"25",130
-0.0104968131267772,2022-06-27,2,"seg",27,"26",131
-0.031749041201119,2022-06-28,3,"ter",28,"26",131
0.0147379867353485,2022-06-29,4,"qua",29,"26",131
-0.0131792164305227,2022-06-30,5,"qui",30,"26",131
0.0107074724105327,2022-07-01,6,"sex",1,"26",131
0.012597346343191,2022-07-05,3,"ter",5,"27",132
0.0127828987000289,2022-07-06,4,"qua",6,"27",132
0.00822659957942751,2022-07-07,5,"qui",7,"27",132
-0.00275704179039582,2022-07-08,6,"sex",8,"27",132
-0.0117686391426639,2022-07-11,2,"seg",11,"28",133
-0.0409814811923376,2022-07-12,3,"ter",12,"28",133
-0.00374501126459581,2022-07-13,4,"qua",13,"28",133
0.00538145376154864,2022-07-14,5,"qui",14,"28",133
0.01039042419403,2022-07-15,6,"sex",15,"28",133
-0.00962138123394607,2022-07-18,2,"seg",18,"29",134
0.0207669577187806,2022-07-19,3,"ter",19,"29",134
0.0105575078432456,2022-07-20,4,"qua",20,"29",134
0.00979908913634797,2022-07-21,5,"qui",21,"29",134
-0.0169159155250855,2022-07-22,6,"sex",22,"29",134
-0.00587647137865666,2022-07-25,2,"seg",25,"30",135
-0.0267743049417223,2022-07-26,3,"ter",26,"30",135
0.0668519110802359,2022-07-27,4,"qua",27,"30",135
0.0285406500163969,2022-07-28,5,"qui",28,"30",135
0.015665084249266,2022-07-29,6,"sex",29,"30",135
-0.0097242291702011,2022-08-01,2,"seg",1,"31",136
-0.0114744177736623,2022-08-02,3,"ter",2,"31",136
0.0278363794670891,2022-08-03,4,"qua",3,"31",136
0.00417740997565241,2022-08-04,5,"qui",4,"31",136
-0.00260881373401323,2022-08-05,6,"sex",5,"31",136
-0.0091548441673347,2022-08-08,2,"seg",8,"32",137
0.00706328820832258,2022-08-09,3,"ter",9,"32",137
0.0243004473666504,2022-08-10,4,"qua",10,"32",137
-0.00740079876330335,2022-08-11,5,"qui",11,"32",137
0.0170371931830853,2022-08-12,6,"sex",12,"32",137
0.00534410256114426,2022-08-15,2,"seg",15,"33",138
-0.00258973659116868,2022-08-16,3,"ter",16,"33",138
-0.00474867289377912,2022-08-17,4,"qua",17,"33",138
-0.00394752839615298,2022-08-18,5,"qui",18,"33",138
-0.0138540125440184,2022-08-19,6,"sex",19,"33",138
-0.0293552129167614,2022-08-22,2,"seg",22,"34",139
-0.00471646444644469,2022-08-23,3,"ter",23,"34",139
-0.00235129863730787,2022-08-24,4,"qua",24,"34",139
0.01109538743298,2022-08-25,5,"qui",25,"34",139
-0.0385870890029675,2022-08-26,6,"sex",26,"34",139
-0.0106680034416502,2022-08-29,2,"seg",29,"35",140
-0.00852094373287182,2022-08-30,3,"ter",30,"35",140
-0.00570407268622253,2022-08-31,4,"qua",31,"35",140
-0.00409227443266058,2022-09-01,5,"qui",1,"35",140
-0.0166666516897077,2022-09-02,6,"sex",2,"35",140
-0.0109739827460281,2022-09-06,3,"ter",6,"36",141
0.0191115340572556,2022-09-07,4,"qua",7,"36",141
0.00166605837755918,2022-09-08,5,"qui",8,"36",141
0.0229769544048681,2022-09-09,6,"sex",9,"36",141
0.00828103711158334,2022-09-12,2,"seg",12,"37",142
-0.0549783961367725,2022-09-13,3,"ter",13,"37",142
0.000912718740570639,2022-09-14,4,"qua",14,"37",142
-0.0271191657001063,2022-09-15,5,"qui",15,"37",142
-0.00260819947411772,2022-09-16,6,"sex",16,"37",142
-0.000898917199907645,2022-09-19,2,"seg",19,"38",143
-0.00846559367797162,2022-09-20,3,"ter",20,"38",143
-0.0144359663572197,2022-09-21,4,"qua",21,"38",143
0.00849549707255282,2022-09-22,5,"qui",22,"38",143
-0.0126981411353331,2022-09-23,6,"sex",23,"38",143
-0.00197545815379507,2022-09-26,2,"seg",26,"39",144
-0.00437984002164471,2022-09-27,3,"ter",27,"39",144
0.0197115304815951,2022-09-28,4,"qua",28,"39",144
-0.0148090052529845,2022-09-29,5,"qui",29,"39",144
-0.0193684463157895,2022-09-30,6,"sex",30,"39",144
0.0336625641991215,2022-10-03,2,"seg",3,"40",145
0.0338124110282378,2022-10-04,3,"ter",4,"40",145
0.00128572803588622,2022-10-05,4,"qua",5,"40",145
-0.00967096319828598,2022-10-06,5,"qui",6,"40",145
-0.0508529047204925,2022-10-07,6,"sex",7,"40",145
-0.0213029580493733,2022-10-10,2,"seg",10,"41",146
-0.0167502551799347,2022-10-11,3,"ter",11,"41",146
0.00150834476716488,2022-10-12,4,"qua",12,"41",146
0.0376079955703212,2022-10-13,5,"qui",13,"41",146
-0.0242486632460582,2022-10-14,6,"sex",14,"41",146
0.0392457170042502,2022-10-17,2,"seg",17,"42",147
0.00408369891838367,2022-10-18,3,"ter",18,"42",147
-0.00846961844863736,2022-10-19,4,"qua",19,"42",147
-0.00139547532806961,2022-10-20,5,"qui",20,"42",147
0.0252805469052859,2022-10-21,6,"sex",21,"42",147
0.0211878618285946,2022-10-24,2,"seg",24,"43",148
0.0137917249747219,2022-10-25,3,"ter",25,"43",148
-0.077156294148946,2022-10-26,4,"qua",26,"43",148
-0.0197562115757675,2022-10-27,5,"qui",27,"43",148
0.0402204851157661,2022-10-28,6,"sex",28,"43",148
-0.0158561499100383,2022-10-31,2,"seg",31,"44",149
-0.0170594361551839,2022-11-01,3,"ter",1,"44",149
-0.0353683309406874,2022-11-02,4,"qua",2,"44",149
-0.0265788543413307,2022-11-03,5,"qui",3,"44",149
0.0333255495915985,2022-11-04,6,"sex",4,"44",149
0.029269596771623,2022-11-07,2,"seg",7,"45",150
0.00438846720473229,2022-11-08,3,"ter",8,"45",150
-0.0190501162024318,2022-11-09,4,"qua",9,"45",150
0.0822680567072303,2022-11-10,5,"qui",10,"45",150
0.0169973045846952,2022-11-11,6,"sex",11,"45",150
